dataset_name,alg_name,fold_num,train_time,infer_time,best_params,accuracy,precision,fpr,tpr,pr_auc,roc_auc
echocardiogram.csv,RBoost,1,11.104281663894653,0.17426695142473494,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 100, 'estimator__model__kappa': 0.016963528413910092, 'estimator__model__T': 10}",0.9,0.9357142857142857,0.0,0.8,0.8714285714285714,0.9
echocardiogram.csv,RBoost,2,11.263496160507202,0.18442594088040865,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 100, 'estimator__model__kappa': 0.016963528413910092, 'estimator__model__T': 10}",0.875,0.9307692307692308,0.0,0.75,0.826923076923077,0.8750000000000001
echocardiogram.csv,RBoost,3,11.17447829246521,0.1836189856896034,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 100, 'estimator__model__kappa': 0.016963528413910092, 'estimator__model__T': 10}",0.75,0.8741258741258741,0.0,0.5,0.6666666666666666,0.75
echocardiogram.csv,RBoost,4,11.143872261047363,0.18108808077298677,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 100, 'estimator__model__kappa': 0.016963528413910092, 'estimator__model__T': 10}",0.625,0.8269230769230769,0.0,0.25,0.4807692307692308,0.625
echocardiogram.csv,RBoost,5,11.150169372558594,0.18233519334059495,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 100, 'estimator__model__kappa': 0.016963528413910092, 'estimator__model__T': 10}",0.75,0.8741258741258741,0.0,0.5,0.6666666666666666,0.75
echocardiogram.csv,RBoost,6,11.16001582145691,0.18761708186222956,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 100, 'estimator__model__kappa': 0.016963528413910092, 'estimator__model__T': 10}",0.75,0.8741258741258741,0.0,0.5,0.6538461538461539,0.75
echocardiogram.csv,RBoost,7,11.239444494247437,0.1883690173809345,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 100, 'estimator__model__kappa': 0.016963528413910092, 'estimator__model__T': 10}",0.875,0.9307692307692308,0.0,0.75,0.826923076923077,0.8750000000000001
echocardiogram.csv,RBoost,8,11.085745096206665,0.1889925736647386,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 100, 'estimator__model__kappa': 0.016963528413910092, 'estimator__model__T': 10}",0.625,0.8269230769230769,0.0,0.25,0.5,0.625
echocardiogram.csv,RBoost,9,11.169928550720215,0.21653908949631911,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 100, 'estimator__model__kappa': 0.016963528413910092, 'estimator__model__T': 10}",0.8,0.8769230769230769,0.0,0.6,0.7538461538461539,0.8
echocardiogram.csv,RBoost,10,11.152323484420776,0.18539795508751503,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 100, 'estimator__model__kappa': 0.016963528413910092, 'estimator__model__T': 10}",0.8,0.8769230769230769,0.0,0.6,0.8369230769230769,0.8
echocardiogram.csv,LGBoost,1,0.8624300956726074,0.06737027849469866,"{'estimator__model__learning_rate': 0.016381150996555183, 'estimator__model__max_depth': 14, 'estimator__model__n_estimators': 168, 'estimator__model__num_leaves': 13, 'estimator__model__objective': 'binary', 'estimator__model__reg_lambda': 5.149250290637646}",0.9,0.9357142857142857,0.0,0.8,0.9428571428571428,0.9
echocardiogram.csv,LGBoost,2,0.7922072410583496,0.06747245788574219,"{'estimator__model__learning_rate': 0.016381150996555183, 'estimator__model__max_depth': 14, 'estimator__model__n_estimators': 168, 'estimator__model__num_leaves': 13, 'estimator__model__objective': 'binary', 'estimator__model__reg_lambda': 5.149250290637646}",0.875,0.9307692307692308,0.0,0.75,1.0,0.8750000000000001
echocardiogram.csv,LGBoost,3,0.8417837619781494,0.07288272564227764,"{'estimator__model__learning_rate': 0.1580341587319542, 'estimator__model__max_depth': 13, 'estimator__model__n_estimators': 231, 'estimator__model__num_leaves': 27, 'estimator__model__objective': 'binary', 'estimator__model__reg_lambda': 25.00021143575623}",0.75,0.8741258741258741,0.0,0.5,0.7875,0.75
echocardiogram.csv,LGBoost,4,0.7934055328369141,0.0719290513258714,"{'estimator__model__learning_rate': 0.08771790309879973, 'estimator__model__max_depth': 7, 'estimator__model__n_estimators': 248, 'estimator__model__num_leaves': 38, 'estimator__model__objective': 'binary', 'estimator__model__reg_lambda': 39.73080413472752}",0.625,0.8269230769230769,0.0,0.25,0.5313852813852813,0.625
echocardiogram.csv,LGBoost,5,0.7826311588287354,0.06774755624624398,"{'estimator__model__learning_rate': 0.13569084963936826, 'estimator__model__max_depth': 10, 'estimator__model__n_estimators': 201, 'estimator__model__num_leaves': 41, 'estimator__model__objective': 'binary', 'estimator__model__reg_lambda': 12.644452672673154}",0.6388888888888888,0.6923076923076923,0.22222222222222224,0.5,0.7048611111111112,0.638888888888889
echocardiogram.csv,LGBoost,6,0.7930545806884766,0.0718373518723708,"{'estimator__model__learning_rate': 0.1775605554273027, 'estimator__model__max_depth': 14, 'estimator__model__n_estimators': 244, 'estimator__model__num_leaves': 20, 'estimator__model__objective': 'binary', 'estimator__model__reg_lambda': 40.429157365715476}",0.6944444444444444,0.758974358974359,0.11111111111111112,0.5,0.7182539682539683,0.6944444444444444
echocardiogram.csv,LGBoost,7,0.7822966575622559,0.0683894524207482,"{'estimator__model__learning_rate': 0.0022982589327912445, 'estimator__model__max_depth': 11, 'estimator__model__n_estimators': 190, 'estimator__model__num_leaves': 23, 'estimator__model__objective': 'binary', 'estimator__model__reg_lambda': 18.450732620465143}",0.5,0.47928994082840237,0.0,0.0,0.8928571428571429,0.5
echocardiogram.csv,LGBoost,8,0.8333268165588379,0.06959988520695612,"{'estimator__model__learning_rate': 0.13569084963936826, 'estimator__model__max_depth': 10, 'estimator__model__n_estimators': 201, 'estimator__model__num_leaves': 41, 'estimator__model__objective': 'binary', 'estimator__model__reg_lambda': 12.644452672673154}",0.625,0.8269230769230769,0.0,0.25,0.861111111111111,0.625
echocardiogram.csv,LGBoost,9,0.848198652267456,0.0752118917611929,"{'estimator__model__learning_rate': 0.25556761107561105, 'estimator__model__max_depth': 10, 'estimator__model__n_estimators': 310, 'estimator__model__num_leaves': 39, 'estimator__model__objective': 'binary', 'estimator__model__reg_lambda': 38.07594181338125}",0.8,0.8769230769230769,0.0,0.6,0.9111111111111111,0.8
echocardiogram.csv,LGBoost,10,0.8141913414001465,0.07119545569786659,"{'estimator__model__learning_rate': 0.1580341587319542, 'estimator__model__max_depth': 13, 'estimator__model__n_estimators': 231, 'estimator__model__num_leaves': 27, 'estimator__model__objective': 'binary', 'estimator__model__reg_lambda': 25.00021143575623}",0.8,0.8769230769230769,0.0,0.6,0.7722222222222221,0.8
